,page,text,x1,y1,x2,y2,x3,y3,x4,y4,line_no,isHeader,isFooter
14,1,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
15,1,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,1.0,True,False
16,1,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,2.0,True,False
17,1,AUSTRALIAN CAPITAL TERRITORY),1.2531,1.0306,4.252,1.0306,4.252,1.1766,1.2531,1.1766,3.0,True,False
18,1,RESIDENTIAL TENANCIES TRIBUNAL)NO: RT 449 of 2008,1.2549,1.2181,5.8136,1.2181,5.8136,1.3641,1.2549,1.3641,4.0,True,False
40,2,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
41,2,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,1.0,True,False
42,2,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,2.0,True,False
43,2,AUSTRALIAN CAPITAL TERRITORY),1.2531,1.0306,4.252,1.0306,4.252,1.1766,1.2531,1.1766,3.0,True,False
44,2,RESIDENTIAL TENANCIES TRIBUNAL )NO: RT449 of 2008,1.2549,1.2181,5.8553,1.2181,5.8553,1.3641,1.2549,1.3641,4.0,True,False
83,3,Signed by AustLII,0.2767,0.33,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
84,3,2,4.1025,0.52,4.1754,0.52,4.1754,0.6326,4.1025,0.6326,1.0,True,False
85,3,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0672,1.3601,6.4304,0.6267,2.0,True,False
148,4,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
149,4,3,4.1059,0.52,4.1685,0.52,4.1685,0.6345,4.1059,0.6345,1.0,True,False
150,4,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0672,1.3601,6.4304,0.6267,2.0,True,False
209,5,Signed by AustLII,0.2767,0.33,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
210,5,4,4.1017,0.52,4.1765,0.52,4.1765,0.6326,4.1017,0.6326,1.0,True,False
211,5,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0672,1.3601,6.4304,0.6267,2.0,True,False
264,6,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
265,6,5,4.107,0.5223,4.1714,0.5223,4.1714,0.6345,4.107,0.6345,1.0,True,False
266,6,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
0,0,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
20,1,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
21,1,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,1.0,True,False
22,1,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,2.0,True,False
23,1,AUSTRALIAN CAPITAL TERRITORY ),1.2531,1.0278,4.8045,1.0278,4.8045,1.179,1.2531,1.179,3.0,True,False
24,1,RESIDENTIAL TENANCIES TRIBUNAL ) NO: RT 332 of 2008,1.2546,1.2153,6.6338,1.2153,6.6338,1.3665,1.2546,1.3665,4.0,True,False
43,2,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
44,2,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,1.0,True,False
45,2,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,2.0,True,False
46,2,AUSTRALIAN CAPITAL TERRITORY ),1.2531,1.0278,4.8045,1.0278,4.8045,1.179,1.2531,1.179,3.0,True,False
47,2,RESIDENTIAL TENANCIES TRIBUNAL ) NO: RT 332 of 2008,1.2546,1.2153,6.6338,1.2153,6.6338,1.3665,1.2546,1.3665,4.0,True,False
85,3,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
86,3,2,4.1025,0.52,4.1754,0.52,4.1754,0.6326,4.1025,0.6326,1.0,True,False
87,3,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
0,0,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
14,1,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
15,1,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,1.0,True,False
16,1,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,2.0,True,False
17,1,AUSTRALIAN CAPITAL TERRITORY ),1.2531,1.0306,4.5231,1.0306,4.5231,1.1766,1.2531,1.1766,3.0,True,False
18,1,RESIDENTIAL TENANCIES TRIBUNAL ) NO: RT 623 of 2008,1.2549,1.2181,6.3976,1.2181,6.3976,1.3641,1.2549,1.3641,4.0,True,False
41,2,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
42,2,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,1.0,True,False
43,2,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,2.0,True,False
44,2,AUSTRALIAN CAPITAL TERRITORY ),1.2531,1.0306,4.5231,1.0306,4.5231,1.1766,1.2531,1.1766,3.0,True,False
45,2,RESIDENTIAL TENANCIES TRIBUNAL ) NO: RT 623 of 2008,1.2549,1.2181,6.3976,1.2181,6.3976,1.3641,1.2549,1.3641,4.0,True,False
87,3,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
88,3,2,4.1025,0.52,4.1754,0.52,4.1754,0.6326,4.1025,0.6326,1.0,True,False
89,3,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
90,3,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
134,4,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
135,4,3,4.1059,0.52,4.1685,0.52,4.1685,0.6345,4.1059,0.6345,1.0,True,False
136,4,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0634,8.0672,1.3601,6.4238,0.6334,2.0,True,False
137,4,AustLII AustLI,4.427,1.0634,5.677,0.7467,5.7337,0.9701,4.4736,1.2601,3.0,True,False
184,5,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
185,5,4,4.1017,0.52,4.1765,0.52,4.1765,0.6326,4.1017,0.6326,1.0,True,False
186,5,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0672,1.3601,6.4304,0.6267,2.0,True,False
231,6,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
232,6,5,4.107,0.5223,4.1714,0.5223,4.1714,0.6345,4.107,0.6345,1.0,True,False
233,6,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
234,6,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
286,7,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
287,7,6,4.1062,0.52,4.1759,0.52,4.1759,0.6345,4.1062,0.6345,1.0,True,False
288,7,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
289,7,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
340,8,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
341,8,7,4.1052,0.5223,4.175,0.5223,4.175,0.6348,4.1052,0.6348,1.0,True,False
342,8,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
343,8,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
389,9,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
390,9,8,4.1092,0.52,4.1727,0.52,4.1727,0.6345,4.1092,0.6345,1.0,True,False
391,9,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
392,9,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
440,10,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
441,10,9,4.1057,0.52,4.1752,0.52,4.1752,0.6348,4.1057,0.6348,1.0,True,False
442,10,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
443,10,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
491,11,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
492,11,10,4.0769,0.52,4.218,0.52,4.218,0.6345,4.0769,0.6345,1.0,True,False
493,11,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
494,11,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
0,0,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
12,1,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
13,1,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,1.0,True,False
14,1,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,2.0,True,False
15,1,AUSTRALIAN CAPITAL TERRITORY ),1.2531,1.0306,4.5231,1.0306,4.5231,1.1766,1.2531,1.1766,3.0,True,False
16,1,RESIDENTIAL TENANCIES TRIBUNAL ) NO: RT 674 of 2008,1.2549,1.2181,6.3976,1.2181,6.3976,1.3641,1.2549,1.3641,4.0,True,False
41,2,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
42,2,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,1.0,True,False
43,2,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,2.0,True,False
44,2,AUSTRALIAN CAPITAL TERRITORY ),1.2531,1.0306,4.5231,1.0306,4.5231,1.1766,1.2531,1.1766,3.0,True,False
45,2,RESIDENTIAL TENANCIES TRIBUNAL ) NO: RT 674 of 2008,1.2549,1.2181,6.3976,1.2181,6.3976,1.3641,1.2549,1.3641,4.0,True,False
85,3,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
86,3,2,4.1025,0.52,4.1754,0.52,4.1754,0.6326,4.1025,0.6326,1.0,True,False
87,3,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
88,3,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
131,4,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
132,4,3,4.1059,0.52,4.1685,0.52,4.1685,0.6345,4.1059,0.6345,1.0,True,False
133,4,istLI AustLII AustLI,6.5271,0.38,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
134,4,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
182,5,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
183,5,4,4.1017,0.52,4.1765,0.52,4.1765,0.6326,4.1017,0.6326,1.0,True,False
184,5,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0672,1.3601,6.4304,0.6267,2.0,True,False
236,6,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
237,6,5,4.107,0.5223,4.1714,0.5223,4.1714,0.6345,4.107,0.6345,1.0,True,False
238,6,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0672,1.3601,6.4304,0.6267,2.0,True,False
292,7,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
293,7,6,4.1062,0.52,4.1759,0.52,4.1759,0.6345,4.1062,0.6345,1.0,True,False
294,7,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0672,1.3601,6.4304,0.6267,2.0,True,False
343,8,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
344,8,7,4.1052,0.5223,4.175,0.5223,4.175,0.6348,4.1052,0.6348,1.0,True,False
345,8,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
346,8,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
392,9,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
393,9,8,4.1092,0.52,4.1727,0.52,4.1727,0.6345,4.1092,0.6345,1.0,True,False
394,9,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
395,9,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
444,10,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
445,10,9,4.1057,0.52,4.1752,0.52,4.1752,0.6348,4.1057,0.6348,1.0,True,False
446,10,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0672,1.3601,6.4304,0.6267,2.0,True,False
500,11,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
501,11,10,4.0769,0.52,4.218,0.52,4.218,0.6345,4.0769,0.6345,1.0,True,False
550,12,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
551,12,11,4.0769,0.52,4.2037,0.52,4.2037,0.6326,4.0769,0.6326,1.0,True,False
552,12,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
553,12,AustLII AustLII,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
600,13,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
601,13,12,4.0769,0.52,4.217,0.52,4.217,0.6326,4.0769,0.6326,1.0,True,False
602,13,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
603,13,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
658,14,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
659,14,13,4.0769,0.52,4.2102,0.52,4.2102,0.6345,4.0769,0.6345,1.0,True,False
660,14,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
661,14,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
712,15,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
713,15,14,4.0769,0.52,4.2182,0.52,4.2182,0.6326,4.0769,0.6326,1.0,True,False
714,15,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
715,15,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
765,16,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
766,16,15,4.0769,0.52,4.213,0.52,4.213,0.6345,4.0769,0.6345,1.0,True,False
767,16,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
768,16,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
822,17,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
823,17,16,4.0769,0.52,4.2175,0.52,4.2175,0.6345,4.0769,0.6345,1.0,True,False
824,17,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
825,17,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
876,18,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
877,18,17,4.0769,0.52,4.2167,0.52,4.2167,0.6348,4.0769,0.6348,1.0,True,False
878,18,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
879,18,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
927,19,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
928,19,18,4.0769,0.52,4.2144,0.52,4.2144,0.6345,4.0769,0.6345,1.0,True,False
929,19,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
930,19,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
0,0,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
16,1,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
17,1,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,1.0,True,False
18,1,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,2.0,True,False
19,1,AUSTRALIAN CAPITAL TERRITORY ),1.2531,1.0278,4.8045,1.0278,4.8045,1.179,1.2531,1.179,3.0,True,False
20,1,RESIDENTIAL TENANCIES TRIBUNAL ) NO: RT 758 of 2008,1.2546,1.2153,6.6338,1.2153,6.6338,1.3665,1.2546,1.3665,4.0,True,False
44,2,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
45,2,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,1.0,True,False
46,2,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,2.0,True,False
47,2,AUSTRALIAN CAPITAL TERRITORY ),1.2531,1.0278,4.8045,1.0278,4.8045,1.179,1.2531,1.179,3.0,True,False
48,2,RESIDENTIAL TENANCIES TRIBUNAL ) NO: RT 758 of 2008,1.2546,1.2153,6.6338,1.2153,6.6338,1.3665,1.2546,1.3665,4.0,True,False
76,3,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
77,3,2,4.1025,0.52,4.1754,0.52,4.1754,0.6326,4.1025,0.6326,1.0,True,False
78,3,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
79,3,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
111,4,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
112,4,3,4.1059,0.52,4.1685,0.52,4.1685,0.6345,4.1059,0.6345,1.0,True,False
113,4,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
114,4,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
147,5,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
148,5,4,4.1017,0.52,4.1765,0.52,4.1765,0.6326,4.1017,0.6326,1.0,True,False
149,5,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
150,5,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
183,6,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
184,6,5,4.107,0.5223,4.1714,0.5223,4.1714,0.6345,4.107,0.6345,1.0,True,False
185,6,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
186,6,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
221,7,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
222,7,6,4.1062,0.52,4.1759,0.52,4.1759,0.6345,4.1062,0.6345,1.0,True,False
223,7,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
224,7,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
257,8,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
258,8,7,4.1052,0.5223,4.175,0.5223,4.175,0.6348,4.1052,0.6348,1.0,True,False
259,8,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
260,8,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
295,9,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
296,9,8,4.1092,0.52,4.1727,0.52,4.1727,0.6345,4.1092,0.6345,1.0,True,False
297,9,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
298,9,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
332,10,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
333,10,9,4.1057,0.52,4.1752,0.52,4.1752,0.6348,4.1057,0.6348,1.0,True,False
334,10,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
335,10,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
368,11,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
369,11,10,4.0769,0.52,4.218,0.52,4.218,0.6345,4.0769,0.6345,1.0,True,False
370,11,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
371,11,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
407,12,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
408,12,11,4.0769,0.52,4.2037,0.52,4.2037,0.6326,4.0769,0.6326,1.0,True,False
409,12,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
410,12,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
445,13,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
446,13,12,4.0769,0.52,4.217,0.52,4.217,0.6326,4.0769,0.6326,1.0,True,False
447,13,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
448,13,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
483,14,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
484,14,13,4.0769,0.52,4.2102,0.52,4.2102,0.6345,4.0769,0.6345,1.0,True,False
485,14,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
486,14,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
521,15,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
522,15,14,4.0769,0.52,4.2182,0.52,4.2182,0.6326,4.0769,0.6326,1.0,True,False
523,15,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,2.0,True,False
524,15,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,3.0,True,False
0,0,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
12,1,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
13,1,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,1.0,True,False
14,1,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,2.0,True,False
15,1,AUSTRALIAN CAPITAL TERRITORY ),1.2531,1.0306,4.5231,1.0306,4.5231,1.1766,1.2531,1.1766,3.0,True,False
16,1,RESIDENTIAL TENANCIES TRIBUNAL ) NO: RT 489 of 2008,1.2549,1.2181,6.3976,1.2181,6.3976,1.3641,1.2549,1.3641,4.0,True,False
37,2,Signed by AustLII,0.2767,0.3334,1.2501,0.3234,1.2501,0.48,0.2767,0.49,0.0,True,False
38,2,istLI AustLII AustLI,6.5271,0.3767,8.1839,1.0668,8.0705,1.3601,6.4238,0.6301,1.0,True,False
39,2,AustLII AustLI,4.4303,1.0634,5.677,0.7434,5.7337,0.9668,4.477,1.2635,2.0,True,False
40,2,AUSTRALIAN CAPITAL TERRITORY ),1.2531,1.0306,4.5231,1.0306,4.5231,1.1766,1.2531,1.1766,3.0,True,False
